project,file,class,method,methodSignature,line,eligible,discardReasons,ccBefore,ccAfter,delta,outerCondition,innerCondition
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/DateTimeSerializerBase.java,DateTimeSerializerBase,_asTimestamp,boolean _asTimestamp(SerializationContext),171,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/DateTimeSerializerBase.java,DateTimeSerializerBase,_asTimestamp,boolean _asTimestamp(SerializationContext),174,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/DateTimeSerializerBase.java,DateTimeSerializerBase,_asTimestamp,boolean _asTimestamp(SerializationContext),175,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/DateTimeSerializerBase.java,DateTimeSerializerBase,_acceptJsonFormatVisitor,"void _acceptJsonFormatVisitor(JsonFormatVisitorWrapper, JavaType, boolean)",187,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/DateTimeSerializerBase.java,DateTimeSerializerBase,_serializeAsString,"void _serializeAsString(Date, JsonGenerator, SerializationContext)",198,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/DateTimeSerializerBase.java,DateTimeSerializerBase,_serializeAsString,"void _serializeAsString(Date, JsonGenerator, SerializationContext)",211,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/EnumSerializer.java,EnumSerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",92,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/EnumSerializer.java,EnumSerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",96,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/EnumSerializer.java,EnumSerializer,serialize,"void serialize(Enum<?>, JsonGenerator, SerializationContext)",126,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/EnumSerializer.java,EnumSerializer,serialize,"void serialize(Enum<?>, JsonGenerator, SerializationContext)",127,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/EnumSerializer.java,EnumSerializer,serialize,"void serialize(Enum<?>, JsonGenerator, SerializationContext)",131,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/EnumSerializer.java,EnumSerializer,serialize,"void serialize(Enum<?>, JsonGenerator, SerializationContext)",135,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/EnumSerializer.java,EnumSerializer,serialize,"void serialize(Enum<?>, JsonGenerator, SerializationContext)",146,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/EnumSerializer.java,EnumSerializer,serialize,"void serialize(Enum<?>, JsonGenerator, SerializationContext)",153,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/EnumSerializer.java,EnumSerializer,acceptJsonFormatVisitor,"void acceptJsonFormatVisitor(JsonFormatVisitorWrapper, JavaType)",170,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/EnumSerializer.java,EnumSerializer,acceptJsonFormatVisitor,"void acceptJsonFormatVisitor(JsonFormatVisitorWrapper, JavaType)",175,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/EnumSerializer.java,EnumSerializer,_serializeAsNumber,boolean _serializeAsNumber(SerializationContext),196,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/EnumSerializer.java,EnumSerializer,_isShapeWrittenUsingNumber,"Boolean _isShapeWrittenUsingNumber(Class<?>, JsonFormat.Value, boolean, Boolean)",211,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/EnumSerializer.java,EnumSerializer,_isShapeWrittenUsingNumber,"Boolean _isShapeWrittenUsingNumber(Class<?>, JsonFormat.Value, boolean, Boolean)",215,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/EnumSerializer.java,EnumSerializer,_isShapeWrittenUsingNumber,"Boolean _isShapeWrittenUsingNumber(Class<?>, JsonFormat.Value, boolean, Boolean)",219,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/EnumSerializer.java,EnumSerializer,_isShapeWrittenUsingNumber,"Boolean _isShapeWrittenUsingNumber(Class<?>, JsonFormat.Value, boolean, Boolean)",223,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/EnumSetSerializer.java,EnumSetSerializer,serialize,"void serialize(EnumSet<? extends Enum<?>>, JsonGenerator, SerializationContext)",63,NO,METHOD_CALL_IN_CONDITION,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/EnumSetSerializer.java,EnumSetSerializer,serialize,"void serialize(EnumSet<? extends Enum<?>>, JsonGenerator, SerializationContext)",64,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/EnumSetSerializer.java,EnumSetSerializer,serializeContents,"void serializeContents(EnumSet<? extends Enum<?>>, JsonGenerator, SerializationContext)",87,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/EnumSetSerializer.java,EnumSetSerializer,serializeContents,"void serializeContents(EnumSet<? extends Enum<?>>, JsonGenerator, SerializationContext)",93,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedListSerializer.java,IndexedListSerializer,serialize,"void serialize(Object, JsonGenerator, SerializationContext)",84,NO,METHOD_CALL_IN_CONDITION,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedListSerializer.java,IndexedListSerializer,serialize,"void serialize(Object, JsonGenerator, SerializationContext)",85,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedListSerializer.java,IndexedListSerializer,serializeContents,"void serializeContents(Object, JsonGenerator, SerializationContext)",102,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedListSerializer.java,IndexedListSerializer,serializeContents,"void serializeContents(Object, JsonGenerator, SerializationContext)",104,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedListSerializer.java,IndexedListSerializer,serializeContentsImpl,"void serializeContentsImpl(List<?>, JsonGenerator, SerializationContext)",116,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedListSerializer.java,IndexedListSerializer,serializeContentsImpl,"void serializeContentsImpl(List<?>, JsonGenerator, SerializationContext)",124,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedListSerializer.java,IndexedListSerializer,serializeContentsImpl,"void serializeContentsImpl(List<?>, JsonGenerator, SerializationContext)",125,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedListSerializer.java,IndexedListSerializer,serializeContentsImpl,"void serializeContentsImpl(List<?>, JsonGenerator, SerializationContext)",132,NO,INNER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedListSerializer.java,IndexedListSerializer,serializeContentsImpl,"void serializeContentsImpl(List<?>, JsonGenerator, SerializationContext)",133,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedListSerializer.java,IndexedListSerializer,serializeContentsImpl,"void serializeContentsImpl(List<?>, JsonGenerator, SerializationContext)",141,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedListSerializer.java,IndexedListSerializer,serializeContentsUsingImpl,"void serializeContentsUsingImpl(List<?>, JsonGenerator, SerializationContext, ValueSerializer<Object>)",157,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedListSerializer.java,IndexedListSerializer,serializeContentsUsingImpl,"void serializeContentsUsingImpl(List<?>, JsonGenerator, SerializationContext, ValueSerializer<Object>)",165,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedListSerializer.java,IndexedListSerializer,serializeContentsUsingImpl,"void serializeContentsUsingImpl(List<?>, JsonGenerator, SerializationContext, ValueSerializer<Object>)",166,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedListSerializer.java,IndexedListSerializer,serializeContentsUsingImpl,"void serializeContentsUsingImpl(List<?>, JsonGenerator, SerializationContext, ValueSerializer<Object>)",172,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedListSerializer.java,IndexedListSerializer,serializeContentsUsingImpl,"void serializeContentsUsingImpl(List<?>, JsonGenerator, SerializationContext, ValueSerializer<Object>)",175,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedListSerializer.java,IndexedListSerializer,serializeTypedContentsImpl,"void serializeTypedContentsImpl(List<?>, JsonGenerator, SerializationContext)",192,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedListSerializer.java,IndexedListSerializer,serializeTypedContentsImpl,"void serializeTypedContentsImpl(List<?>, JsonGenerator, SerializationContext)",202,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedListSerializer.java,IndexedListSerializer,serializeTypedContentsImpl,"void serializeTypedContentsImpl(List<?>, JsonGenerator, SerializationContext)",203,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedListSerializer.java,IndexedListSerializer,serializeTypedContentsImpl,"void serializeTypedContentsImpl(List<?>, JsonGenerator, SerializationContext)",210,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedListSerializer.java,IndexedListSerializer,serializeTypedContentsImpl,"void serializeTypedContentsImpl(List<?>, JsonGenerator, SerializationContext)",211,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedListSerializer.java,IndexedListSerializer,serializeTypedContentsImpl,"void serializeTypedContentsImpl(List<?>, JsonGenerator, SerializationContext)",220,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedStringListSerializer.java,IndexedStringListSerializer,serialize,"void serialize(List<String>, JsonGenerator, SerializationContext)",82,NO,METHOD_CALL_IN_CONDITION,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedStringListSerializer.java,IndexedStringListSerializer,serialize,"void serialize(List<String>, JsonGenerator, SerializationContext)",83,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedStringListSerializer.java,IndexedStringListSerializer,serialize,"void serialize(List<String>, JsonGenerator, SerializationContext)",86,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedStringListSerializer.java,IndexedStringListSerializer,serialize,"void serialize(List<String>, JsonGenerator, SerializationContext)",96,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedStringListSerializer.java,IndexedStringListSerializer,serializeWithType,"void serializeWithType(List<String>, JsonGenerator, SerializationContext, TypeSerializer)",112,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedStringListSerializer.java,IndexedStringListSerializer,serializeContentsNonFiltered,"void serializeContentsNonFiltered(List<String>, JsonGenerator, SerializationContext, int)",128,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedStringListSerializer.java,IndexedStringListSerializer,serializeContentsFiltered,"void serializeContentsFiltered(List<String>, JsonGenerator, SerializationContext, int)",147,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedStringListSerializer.java,IndexedStringListSerializer,serializeContentsFiltered,"void serializeContentsFiltered(List<String>, JsonGenerator, SerializationContext, int)",148,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IndexedStringListSerializer.java,IndexedStringListSerializer,serializeContentsFiltered,"void serializeContentsFiltered(List<String>, JsonGenerator, SerializationContext, int)",154,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/InetAddressSerializer.java,InetAddressSerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",44,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/InetAddressSerializer.java,InetAddressSerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",46,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/InetAddressSerializer.java,InetAddressSerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",50,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/InetAddressSerializer.java,InetAddressSerializer,serialize,"void serialize(InetAddress, JsonGenerator, SerializationContext)",62,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/InetAddressSerializer.java,InetAddressSerializer,serialize,"void serialize(InetAddress, JsonGenerator, SerializationContext)",68,NO,INNER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/InetAddressSerializer.java,InetAddressSerializer,serialize,"void serialize(InetAddress, JsonGenerator, SerializationContext)",69,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/InetSocketAddressSerializer.java,InetSocketAddressSerializer,serialize,"void serialize(InetSocketAddress, JsonGenerator, SerializationContext)",28,NO,INNER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/InetSocketAddressSerializer.java,InetSocketAddressSerializer,serialize,"void serialize(InetSocketAddress, JsonGenerator, SerializationContext)",29,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IterableSerializer.java,IterableSerializer,hasSingleElement,boolean hasSingleElement(Iterable<?>),65,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IterableSerializer.java,IterableSerializer,hasSingleElement,boolean hasSingleElement(Iterable<?>),67,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IterableSerializer.java,IterableSerializer,hasSingleElement,boolean hasSingleElement(Iterable<?>),69,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IterableSerializer.java,IterableSerializer,serialize,"void serialize(Iterable<?>, JsonGenerator, SerializationContext)",82,NO,METHOD_CALL_IN_CONDITION;METHOD_CALL_IN_CONDITION,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IterableSerializer.java,IterableSerializer,serialize,"void serialize(Iterable<?>, JsonGenerator, SerializationContext)",85,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IterableSerializer.java,IterableSerializer,serializeContents,"void serializeContents(Iterable<?>, JsonGenerator, SerializationContext)",102,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IterableSerializer.java,IterableSerializer,serializeContents,"void serializeContents(Iterable<?>, JsonGenerator, SerializationContext)",106,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IterableSerializer.java,IterableSerializer,serializeContents,"void serializeContents(Iterable<?>, JsonGenerator, SerializationContext)",109,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IterableSerializer.java,IterableSerializer,serializeContents,"void serializeContents(Iterable<?>, JsonGenerator, SerializationContext)",116,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IterableSerializer.java,IterableSerializer,serializeContents,"void serializeContents(Iterable<?>, JsonGenerator, SerializationContext)",119,NO,INNER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IterableSerializer.java,IterableSerializer,serializeContents,"void serializeContents(Iterable<?>, JsonGenerator, SerializationContext)",120,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IterableSerializer.java,IterableSerializer,serializeContents,"void serializeContents(Iterable<?>, JsonGenerator, SerializationContext)",129,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IterableSerializer.java,IterableSerializer,serializeContents,"void serializeContents(Iterable<?>, JsonGenerator, SerializationContext)",132,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IteratorSerializer.java,IteratorSerializer,serializeContents,"void serializeContents(Iterator<?>, JsonGenerator, SerializationContext)",95,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IteratorSerializer.java,IteratorSerializer,serializeContents,"void serializeContents(Iterator<?>, JsonGenerator, SerializationContext)",99,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IteratorSerializer.java,IteratorSerializer,serializeContents,"void serializeContents(Iterator<?>, JsonGenerator, SerializationContext)",107,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IteratorSerializer.java,IteratorSerializer,serializeContents,"void serializeContents(Iterator<?>, JsonGenerator, SerializationContext)",108,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IteratorSerializer.java,IteratorSerializer,serializeContents,"void serializeContents(Iterator<?>, JsonGenerator, SerializationContext)",114,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IteratorSerializer.java,IteratorSerializer,serializeContents,"void serializeContents(Iterator<?>, JsonGenerator, SerializationContext)",117,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IteratorSerializer.java,IteratorSerializer,_serializeDynamicContentsImpl,"void _serializeDynamicContentsImpl(Iterator<?>, JsonGenerator, SerializationContext)",134,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IteratorSerializer.java,IteratorSerializer,_serializeDynamicContentsImpl,"void _serializeDynamicContentsImpl(Iterator<?>, JsonGenerator, SerializationContext)",135,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IteratorSerializer.java,IteratorSerializer,_serializeDynamicContentsImpl,"void _serializeDynamicContentsImpl(Iterator<?>, JsonGenerator, SerializationContext)",143,NO,INNER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IteratorSerializer.java,IteratorSerializer,_serializeDynamicContentsImpl,"void _serializeDynamicContentsImpl(Iterator<?>, JsonGenerator, SerializationContext)",144,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IteratorSerializer.java,IteratorSerializer,_serializeDynamicContentsImpl,"void _serializeDynamicContentsImpl(Iterator<?>, JsonGenerator, SerializationContext)",152,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/IteratorSerializer.java,IteratorSerializer,_serializeDynamicContentsImpl,"void _serializeDynamicContentsImpl(Iterator<?>, JsonGenerator, SerializationContext)",155,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKArraySerializers.java,JDKArraySerializers,findStandardImpl,"ValueSerializer<?> findStandardImpl(SerializationContext, Class<?>, JsonFormat.Value)",48,NO,METHOD_CALL_IN_CONDITION,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKArraySerializers.java,JDKArraySerializers,findStandardImpl,"ValueSerializer<?> findStandardImpl(SerializationContext, Class<?>, JsonFormat.Value)",49,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKArraySerializers.java,JDKArraySerializers,findStandardImpl,"ValueSerializer<?> findStandardImpl(SerializationContext, Class<?>, JsonFormat.Value)",51,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKArraySerializers.java,JDKArraySerializers,findStandardImpl,"ValueSerializer<?> findStandardImpl(SerializationContext, Class<?>, JsonFormat.Value)",54,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKArraySerializers.java,BooleanArraySerializer,serialize,"void serialize(boolean[], JsonGenerator, SerializationContext)",165,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKArraySerializers.java,BooleanArraySerializer,serializeContents,"void serializeContents(boolean[], JsonGenerator, SerializationContext)",180,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKArraySerializers.java,ShortArraySerializer,serialize,"void serialize(short[], JsonGenerator, SerializationContext)",241,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKArraySerializers.java,ShortArraySerializer,serializeContents,"void serializeContents(short[], JsonGenerator, SerializationContext)",256,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKArraySerializers.java,CharArraySerializer,serialize,"void serialize(char[], JsonGenerator, SerializationContext)",292,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKArraySerializers.java,CharArraySerializer,serializeWithType,"void serializeWithType(char[], JsonGenerator, SerializationContext, TypeSerializer)",309,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKArraySerializers.java,IntArraySerializer,serialize,"void serialize(int[], JsonGenerator, SerializationContext)",393,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKArraySerializers.java,IntArraySerializer,serialize,"void serialize(int[], JsonGenerator, SerializationContext)",398,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKArraySerializers.java,IntArraySerializer,serializeContents,"void serializeContents(int[], JsonGenerator, SerializationContext)",414,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKArraySerializers.java,LongArraySerializer,serialize,"void serialize(long[], JsonGenerator, SerializationContext)",475,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKArraySerializers.java,LongArraySerializer,serialize,"void serialize(long[], JsonGenerator, SerializationContext)",480,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKArraySerializers.java,LongArraySerializer,serializeContents,"void serializeContents(long[], JsonGenerator, SerializationContext)",496,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKArraySerializers.java,FloatArraySerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",563,NO,METHOD_CALL_IN_CONDITION,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKArraySerializers.java,FloatArraySerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",564,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKArraySerializers.java,FloatArraySerializer,serialize,"void serialize(float[], JsonGenerator, SerializationContext)",575,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKArraySerializers.java,FloatArraySerializer,serializeContents,"void serializeContents(float[], JsonGenerator, SerializationContext)",590,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKArraySerializers.java,DoubleArraySerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",665,NO,METHOD_CALL_IN_CONDITION,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKArraySerializers.java,DoubleArraySerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",666,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKArraySerializers.java,DoubleArraySerializer,serialize,"void serialize(double[], JsonGenerator, SerializationContext)",678,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKArraySerializers.java,DoubleArraySerializer,serialize,"void serialize(double[], JsonGenerator, SerializationContext)",683,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKArraySerializers.java,DoubleArraySerializer,serializeContents,"void serializeContents(double[], JsonGenerator, SerializationContext)",698,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKArraySerializers.java,BinaryFloatArraySerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",743,NO,SINGLE_STATEMENT_NOT_IF,,,,,
