project,file,class,method,methodSignature,line,eligible,discardReasons,ccBefore,ccAfter,delta,outerCondition,innerCondition
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractRangeMap,headMap,"SortedMap<K, V> headMap(K)",112,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractRangeMap,inFromRange,"boolean inFromRange(K, boolean)",126,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractRangeMap,inToRange,"boolean inToRange(K, boolean)",160,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractRangeMap,put,"V put(K, V)",182,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractRangeMap,remove,V remove(Object),190,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractRangeMap,subMap,"SortedMap<K, V> subMap(K, K)",199,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractRangeMap,subMap,"SortedMap<K, V> subMap(K, K)",203,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractRangeMap,tailMap,"SortedMap<K, V> tailMap(K)",212,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractTrieIterator,nextEntry,"TrieEntry<K, V> nextEntry()",260,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractTrieIterator,nextEntry,"TrieEntry<K, V> nextEntry()",265,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractTrieIterator,remove,void remove(),276,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractTrieIterator,remove,void remove(),280,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,EntrySet,contains,boolean contains(Object),314,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,EntrySet,remove,boolean remove(Object),329,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,EntrySet,remove,boolean remove(Object),332,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,EntryIterator,next,"Map.Entry<K, V> next()",428,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,EntryIterator,remove,void remove(),440,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,EntryIterator,remove,void remove(),448,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,EntryIterator,remove,void remove(),455,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,SingletonIterator,next,"Map.Entry<K, V> next()",481,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,SingletonIterator,remove,void remove(),491,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,PrefixRangeEntrySet,iterator,"Iterator<Map.Entry<K, V>> iterator()",516,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,PrefixRangeEntrySet,iterator,"Iterator<Map.Entry<K, V>> iterator()",521,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,PrefixRangeEntrySet,iterator,"Iterator<Map.Entry<K, V>> iterator()",525,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,PrefixRangeMap,clear,void clear(),570,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,PrefixRangeMap,firstKey,K firstKey(),592,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,PrefixRangeMap,firstKey,K firstKey(),599,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,PrefixRangeMap,fixup,int fixup(),614,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,PrefixRangeMap,fixup,int fixup(),619,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,PrefixRangeMap,fixup,int fixup(),625,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,PrefixRangeMap,fixup,int fixup(),639,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,PrefixRangeMap,lastKey,K lastKey(),707,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,PrefixRangeMap,lastKey,K lastKey(),714,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,RangeEntryMap,firstKey,K firstKey(),781,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,RangeEntryMap,firstKey,K firstKey(),783,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,RangeEntryMap,firstKey,K firstKey(),790,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,RangeEntryMap,lastKey,K lastKey(),819,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,RangeEntryMap,lastKey,K lastKey(),821,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,RangeEntryMap,lastKey,K lastKey(),828,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,EntryIterator,next,"Map.Entry<K, V> next()",862,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,RangeEntrySet,contains,boolean contains(Object),885,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,RangeEntrySet,contains,boolean contains(Object),891,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,RangeEntrySet,iterator,"Iterator<Map.Entry<K, V>> iterator()",910,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,RangeEntrySet,iterator,"Iterator<Map.Entry<K, V>> iterator()",917,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,RangeEntrySet,remove,boolean remove(Object),927,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,RangeEntrySet,remove,boolean remove(Object),933,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,RangeEntrySet,remove,boolean remove(Object),938,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,RangeEntrySet,size,int size(),947,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,TrieEntry,toString,String toString(),1052,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,TrieEntry,toString,String toString(),1062,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,TrieEntry,toString,String toString(),1063,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,TrieEntry,toString,String toString(),1073,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,TrieEntry,toString,String toString(),1074,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,TrieEntry,toString,String toString(),1084,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,TrieEntry,toString,String toString(),1085,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,TrieEntry,toString,String toString(),1095,NO,INNER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,TrieEntry,toString,String toString(),1096,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,TrieMapIterator,getKey,K getKey(),1118,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,TrieMapIterator,getValue,V getValue(),1126,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,TrieMapIterator,previousEntry,"TrieEntry<K, V> previousEntry()",1155,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,TrieMapIterator,previousEntry,"TrieEntry<K, V> previousEntry()",1160,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,TrieMapIterator,setValue,V setValue(V),1172,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,Values,remove,boolean remove(Object),1214,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,addEntry,"TrieEntry<K, V> addEntry(TrieEntry<K, V>, int)",1288,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,addEntry,"TrieEntry<K, V> addEntry(TrieEntry<K, V>, int)",1292,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,addEntry,"TrieEntry<K, V> addEntry(TrieEntry<K, V>, int)",1301,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,addEntry,"TrieEntry<K, V> addEntry(TrieEntry<K, V>, int)",1306,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,addEntry,"TrieEntry<K, V> addEntry(TrieEntry<K, V>, int)",1310,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,addEntry,"TrieEntry<K, V> addEntry(TrieEntry<K, V>, int)",1321,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,ceilingEntry,"TrieEntry<K, V> ceilingEntry(K)",1336,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,ceilingEntry,"TrieEntry<K, V> ceilingEntry(K)",1337,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,ceilingEntry,"TrieEntry<K, V> ceilingEntry(K)",1344,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,ceilingEntry,"TrieEntry<K, V> ceilingEntry(K)",1349,NO,INNER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,ceilingEntry,"TrieEntry<K, V> ceilingEntry(K)",1350,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,ceilingEntry,"TrieEntry<K, V> ceilingEntry(K)",1370,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,ceilingEntry,"TrieEntry<K, V> ceilingEntry(K)",1371,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,ceilingEntry,"TrieEntry<K, V> ceilingEntry(K)",1376,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,containsKey,boolean containsKey(Object),1406,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,entrySet,"Set<Map.Entry<K, V>> entrySet()",1426,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,firstEntry,"TrieEntry<K, V> firstEntry()",1443,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,firstKey,K firstKey(),1452,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,floorEntry,"TrieEntry<K, V> floorEntry(K)",1465,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,floorEntry,"TrieEntry<K, V> floorEntry(K)",1466,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,floorEntry,"TrieEntry<K, V> floorEntry(K)",1473,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,floorEntry,"TrieEntry<K, V> floorEntry(K)",1478,NO,INNER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,floorEntry,"TrieEntry<K, V> floorEntry(K)",1479,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,floorEntry,"TrieEntry<K, V> floorEntry(K)",1492,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,floorEntry,"TrieEntry<K, V> floorEntry(K)",1498,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,floorEntry,"TrieEntry<K, V> floorEntry(K)",1499,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,floorEntry,"TrieEntry<K, V> floorEntry(K)",1504,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,followLeft,"TrieEntry<K, V> followLeft(TrieEntry<K, V>)",1519,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,followLeft,"TrieEntry<K, V> followLeft(TrieEntry<K, V>)",1523,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,followRight,"TrieEntry<K, V> followRight(TrieEntry<K, V>)",1536,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,getEntry,"TrieEntry<K, V> getEntry(Object)",1563,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,getNearestEntryForKey,"TrieEntry<K, V> getNearestEntryForKey(K, int)",1585,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,getNearestEntryForKey,"TrieEntry<K, V> getNearestEntryForKey(K, int)",1590,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,getPrefixMapByBits,"SortedMap<K, V> getPrefixMapByBits(K, int, int)",1621,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,getPrefixMapByBits,"SortedMap<K, V> getPrefixMapByBits(K, int, int)",1624,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,higherEntry,"TrieEntry<K, V> higherEntry(K)",1642,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,higherEntry,"TrieEntry<K, V> higherEntry(K)",1643,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,higherEntry,"TrieEntry<K, V> higherEntry(K)",1645,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,higherEntry,"TrieEntry<K, V> higherEntry(K)",1656,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,higherEntry,"TrieEntry<K, V> higherEntry(K)",1661,NO,INNER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,higherEntry,"TrieEntry<K, V> higherEntry(K)",1662,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,higherEntry,"TrieEntry<K, V> higherEntry(K)",1678,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,higherEntry,"TrieEntry<K, V> higherEntry(K)",1679,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,higherEntry,"TrieEntry<K, V> higherEntry(K)",1682,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,higherEntry,"TrieEntry<K, V> higherEntry(K)",1687,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,keySet,Set<K> keySet(),1712,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,lastKey,K lastKey(),1735,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,lowerEntry,"TrieEntry<K, V> lowerEntry(K)",1748,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,lowerEntry,"TrieEntry<K, V> lowerEntry(K)",1753,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,lowerEntry,"TrieEntry<K, V> lowerEntry(K)",1758,NO,INNER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,lowerEntry,"TrieEntry<K, V> lowerEntry(K)",1759,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,lowerEntry,"TrieEntry<K, V> lowerEntry(K)",1772,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,lowerEntry,"TrieEntry<K, V> lowerEntry(K)",1778,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,lowerEntry,"TrieEntry<K, V> lowerEntry(K)",1781,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,nextEntry,"TrieEntry<K, V> nextEntry(TrieEntry<K, V>)",1799,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,nextEntryImpl,"TrieEntry<K, V> nextEntryImpl(TrieEntry<K, V>, TrieEntry<K, V>, TrieEntry<K, V>)",1846,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,nextEntryImpl,"TrieEntry<K, V> nextEntryImpl(TrieEntry<K, V>, TrieEntry<K, V>, TrieEntry<K, V>)",1850,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,nextEntryImpl,"TrieEntry<K, V> nextEntryImpl(TrieEntry<K, V>, TrieEntry<K, V>, TrieEntry<K, V>)",1854,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,nextEntryImpl,"TrieEntry<K, V> nextEntryImpl(TrieEntry<K, V>, TrieEntry<K, V>, TrieEntry<K, V>)",1863,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,nextEntryImpl,"TrieEntry<K, V> nextEntryImpl(TrieEntry<K, V>, TrieEntry<K, V>, TrieEntry<K, V>)",1876,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,nextEntryImpl,"TrieEntry<K, V> nextEntryImpl(TrieEntry<K, V>, TrieEntry<K, V>, TrieEntry<K, V>)",1881,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,nextEntryImpl,"TrieEntry<K, V> nextEntryImpl(TrieEntry<K, V>, TrieEntry<K, V>, TrieEntry<K, V>)",1883,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,nextEntryImpl,"TrieEntry<K, V> nextEntryImpl(TrieEntry<K, V>, TrieEntry<K, V>, TrieEntry<K, V>)",1895,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,nextEntryImpl,"TrieEntry<K, V> nextEntryImpl(TrieEntry<K, V>, TrieEntry<K, V>, TrieEntry<K, V>)",1903,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java,AbstractPatriciaTrie,nextEntryImpl,"TrieEntry<K, V> nextEntryImpl(TrieEntry<K, V>, TrieEntry<K, V>, TrieEntry<K, V>)",1908,NO,SINGLE_STATEMENT_NOT_IF,,,,,
