project,file,class,method,methodSignature,line,eligible,discardReasons,ccBefore,ccAfter,delta,outerCondition,innerCondition
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SaslPrep.java,SaslPrep,saslPrep,"String saslPrep(String, boolean)",121,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SaslPrep.java,SaslPrep,saslPrep,"String saslPrep(String, boolean)",128,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SaslPrep.java,SaslPrep,saslPrep,"String saslPrep(String, boolean)",133,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,encryptData,"void encryptData(long, long, InputStream, OutputStream, boolean)",220,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,encryptData,"void encryptData(long, long, InputStream, OutputStream, boolean)",228,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,calcFinalKey,"byte[] calcFinalKey(long, long)",263,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,encryptDataAESother,"void encryptDataAESother(byte[], InputStream, OutputStream, boolean)",322,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,encryptDataAESother,"void encryptDataAESother(byte[], InputStream, OutputStream, boolean)",335,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,encryptDataAES256,"void encryptDataAES256(InputStream, OutputStream, boolean)",361,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,encryptDataAES256,"void encryptDataAES256(InputStream, OutputStream, boolean)",384,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,prepareAESInitializationVector,"boolean prepareAESInitializationVector(boolean, byte[], InputStream, OutputStream)",405,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,prepareAESInitializationVector,"boolean prepareAESInitializationVector(boolean, byte[], InputStream, OutputStream)",409,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,prepareAESInitializationVector,"boolean prepareAESInitializationVector(boolean, byte[], InputStream, OutputStream)",413,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,getSecureRandom,SecureRandom getSecureRandom(),437,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,decryptStringIfAbsent,"COSBase decryptStringIfAbsent(COSString, long, long)",456,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,decrypt,"COSBase decrypt(COSBase, long, long)",480,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,decrypt,"COSBase decrypt(COSBase, long, long)",484,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,decrypt,"COSBase decrypt(COSBase, long, long)",488,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,decrypt,"COSBase decrypt(COSBase, long, long)",492,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,decryptStreamIfAbsent,"COSBase decryptStreamIfAbsent(COSStream, long, long)",510,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,decryptStream,"void decryptStream(COSStream, long, long)",531,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,decryptStream,"void decryptStream(COSStream, long, long)",537,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,decryptStream,"void decryptStream(COSStream, long, long)",542,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,decryptStream,"void decryptStream(COSStream, long, long)",546,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,decryptStream,"void decryptStream(COSStream, long, long)",556,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,decryptStream,"void decryptStream(COSStream, long, long)",562,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,encryptStream,"void encryptStream(COSStream, long, int)",599,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,decryptDictionary,"COSBase decryptDictionary(COSDictionary, long, long)",628,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,decryptDictionary,"COSBase decryptDictionary(COSDictionary, long, long)",641,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,decryptDictionary,"COSBase decryptDictionary(COSDictionary, long, long)",648,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,decryptDictionary,"COSBase decryptDictionary(COSDictionary, long, long)",652,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,decryptDictionary,"COSBase decryptDictionary(COSDictionary, long, long)",656,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,decryptDictionary,"COSBase decryptDictionary(COSDictionary, long, long)",660,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,decryptString,"COSBase decryptString(COSString, long, long)",681,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,computeVersionNumber,int computeVersionNumber(),864,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,computeVersionNumber,int computeVersionNumber(),868,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,SecurityHandler,computeVersionNumber,int computeVersionNumber(),872,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandlerFactory.java,SecurityHandlerFactory,registerHandler,"void registerHandler(String, Class<? extends SecurityHandler>, Class<? extends ProtectionPolicy>)",70,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandlerFactory.java,SecurityHandlerFactory,newSecurityHandlerForPolicy,SecurityHandler<ProtectionPolicy> newSecurityHandlerForPolicy(ProtectionPolicy),87,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandlerFactory.java,SecurityHandlerFactory,newSecurityHandlerForFilter,SecurityHandler<ProtectionPolicy> newSecurityHandlerForFilter(String),105,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityProvider.java,SecurityProvider,getProvider,Provider getProvider(),43,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,computeRevisionNumber,int computeRevisionNumber(int),117,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,computeRevisionNumber,int computeRevisionNumber(int),121,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,computeRevisionNumber,int computeRevisionNumber(int),126,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,computeRevisionNumber,int computeRevisionNumber(int),130,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,prepareForDecryption,"void prepareForDecryption(PDEncryption, COSArray, DecryptionMaterial)",154,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,prepareForDecryption,"void prepareForDecryption(PDEncryption, COSArray, DecryptionMaterial)",161,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,prepareForDecryption,"void prepareForDecryption(PDEncryption, COSArray, DecryptionMaterial)",170,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,prepareForDecryption,"void prepareForDecryption(PDEncryption, COSArray, DecryptionMaterial)",179,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,prepareForDecryption,"void prepareForDecryption(PDEncryption, COSArray, DecryptionMaterial)",185,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,prepareForDecryption,"void prepareForDecryption(PDEncryption, COSArray, DecryptionMaterial)",188,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,prepareForDecryption,"void prepareForDecryption(PDEncryption, COSArray, DecryptionMaterial)",192,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,prepareForDecryption,"void prepareForDecryption(PDEncryption, COSArray, DecryptionMaterial)",196,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,prepareForDecryption,"void prepareForDecryption(PDEncryption, COSArray, DecryptionMaterial)",205,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,prepareForDecryption,"void prepareForDecryption(PDEncryption, COSArray, DecryptionMaterial)",209,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,prepareForDecryption,"void prepareForDecryption(PDEncryption, COSArray, DecryptionMaterial)",213,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,prepareForDecryption,"void prepareForDecryption(PDEncryption, COSArray, DecryptionMaterial)",235,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,prepareForDecryption,"void prepareForDecryption(PDEncryption, COSArray, DecryptionMaterial)",242,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,prepareForDecryption,"void prepareForDecryption(PDEncryption, COSArray, DecryptionMaterial)",252,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,prepareForDecryption,"void prepareForDecryption(PDEncryption, COSArray, DecryptionMaterial)",259,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,prepareForDecryption,"void prepareForDecryption(PDEncryption, COSArray, DecryptionMaterial)",266,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,prepareForDecryption,"void prepareForDecryption(PDEncryption, COSArray, DecryptionMaterial)",287,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,prepareForDecryption,"void prepareForDecryption(PDEncryption, COSArray, DecryptionMaterial)",294,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,getDocumentIDBytes,byte[] getDocumentIDBytes(COSArray),305,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,validatePerms,"void validatePerms(PDEncryption, int, boolean)",331,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,validatePerms,"void validatePerms(PDEncryption, int, boolean)",341,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,validatePerms,"void validatePerms(PDEncryption, int, boolean)",347,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,prepareDocumentForEncryption,void prepareDocumentForEncryption(PDDocument),370,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,prepareDocumentForEncryption,void prepareDocumentForEncryption(PDDocument),378,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,prepareDocumentForEncryption,void prepareDocumentForEncryption(PDDocument),389,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,prepareDocumentForEncryption,void prepareDocumentForEncryption(PDDocument),393,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,prepareDocumentForEncryption,void prepareDocumentForEncryption(PDDocument),399,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,prepareDocumentForEncryption,void prepareDocumentForEncryption(PDDocument),410,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,prepareEncryptionDictRev234,"void prepareEncryptionDictRev234(String, String, PDEncryption, int, PDDocument, int, int)",527,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,prepareEncryptionDictRev234,"void prepareEncryptionDictRev234(String, String, PDEncryption, int, PDDocument, int, int)",559,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,isOwnerPassword56,"boolean isOwnerPassword56(byte[], byte[], byte[], int)",625,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,isOwnerPassword56,"boolean isOwnerPassword56(byte[], byte[], byte[], int)",636,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,getUserPassword,"byte[] getUserPassword(byte[], byte[], int, int)",664,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,getUserPassword234,"byte[] getUserPassword234(byte[], byte[], int, int)",681,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,getUserPassword234,"byte[] getUserPassword234(byte[], byte[], int, int)",685,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,computeEncryptedKey,"byte[] computeEncryptedKey(byte[], byte[], byte[], byte[], byte[], int, byte[], int, int, boolean, boolean)",730,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,computeEncryptedKeyRev234,"byte[] computeEncryptedKeyRev234(byte[], byte[], int, byte[], boolean, int, int)",763,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,computeEncryptedKeyRev234,"byte[] computeEncryptedKeyRev234(byte[], byte[], int, byte[], boolean, int, int)",769,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,computeEncryptedKeyRev56,"byte[] computeEncryptedKeyRev56(byte[], boolean, byte[], byte[], byte[], byte[], int)",789,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,computeEncryptedKeyRev56,"byte[] computeEncryptedKeyRev56(byte[], boolean, byte[], byte[], byte[], byte[], int)",791,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,computeEncryptedKeyRev56,"byte[] computeEncryptedKeyRev56(byte[], boolean, byte[], byte[], byte[], byte[], int)",798,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,computeEncryptedKeyRev56,"byte[] computeEncryptedKeyRev56(byte[], boolean, byte[], byte[], byte[], byte[], int)",811,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,computeEncryptedKeyRev56,"byte[] computeEncryptedKeyRev56(byte[], boolean, byte[], byte[], byte[], byte[], int)",818,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,computeUserPassword,"byte[] computeUserPassword(byte[], byte[], int, byte[], int, int, boolean)",862,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,computeUserPassword,"byte[] computeUserPassword(byte[], byte[], int, byte[], int, int, boolean)",871,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,computeUserPassword,"byte[] computeUserPassword(byte[], byte[], int, byte[], int, int, boolean)",875,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,computeOwnerPassword,"byte[] computeOwnerPassword(byte[], byte[], int, int)",920,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,computeOwnerPassword,"byte[] computeOwnerPassword(byte[], byte[], int, int)",931,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,computeRC4key,"byte[] computeRC4key(byte[], int, int)",957,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,isUserPassword234,"boolean isUserPassword234(byte[], byte[], byte[], int, byte[], int, int, boolean)",1038,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,isUserPassword56,"boolean isUserPassword56(byte[], byte[], int)",1058,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,isUserPassword,"boolean isUserPassword(String, byte[], byte[], int, byte[], int, int, boolean)",1090,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,computeHash2B,"byte[] computeHash2B(byte[], byte[], byte[])",1148,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,computeHash2B,"byte[] computeHash2B(byte[], byte[], byte[])",1164,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,computeHash2B,"byte[] computeHash2B(byte[], byte[], byte[])",1193,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,adjustUserKey,byte[] adjustUserKey(byte[]),1221,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,adjustUserKey,byte[] adjustUserKey(byte[]),1225,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,adjustUserKey,byte[] adjustUserKey(byte[]),1229,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,truncate127,byte[] truncate127(byte[]),1258,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java,StandardSecurityHandler,logIfStrongEncryptionMissing,void logIfStrongEncryptionMissing(),1271,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotation.java,FDFAnnotation,parseRectangleAttributes,"float[] parseRectangleAttributes(String, String)",311,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotation.java,FDFAnnotation,createRectangleFromAttributes,"PDRectangle createRectangleFromAttributes(String, String)",336,NO,SINGLE_STATEMENT_NOT_IF,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotation.java,FDFAnnotation,create,FDFAnnotation create(COSDictionary),359,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotation.java,FDFAnnotation,create,FDFAnnotation create(COSDictionary),362,NO,OUTER_HAS_ELSE,,,,,
pdfbox,pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotation.java,FDFAnnotation,create,FDFAnnotation create(COSDictionary),366,NO,OUTER_HAS_ELSE,,,,,
